id,sign,type,m,sigma,graphtype,src,isValidation,answer,error,unsignedError,index
9,1,scatter,0.8,0.05,line,data/P9/line/scatter/S0.05m0.8.png,,0.81,,,43
9,-1,scatter,0.4,0.05,quad,data/P9/quad/scatter/S0.05m-0.4.png,,-0.42,,,44
9,-1,scatter,0.2,0.05,quad,data/P9/quad/scatter/S0.05m-0.2.png,,-0.23,,,45
9,-1,scatter,0.8,0.05,trig,data/P9/trig/scatter/S0.05m-0.8.png,,-0.82,,,46
9,1,scatter,0.1,0.05,trig,data/P9/trig/scatter/S0.05m0.1.png,,0.08,,,47
9,1,scatter,0.2,0.05,trig,data/P9/trig/scatter/S0.05m0.2.png,,0.23,,,48
9,-1,scatter,0.1,0.05,trig,data/P9/trig/scatter/S0.05m-0.1.png,,-0.13,,,49
9,1,scatter,0.4,0.15,quad,data/P9/quad/scatter/S0.15m0.4.png,,0.45,,,50
9,1,scatter,0.8,0.15,quad,data/P9/quad/scatter/S0.15m0.8.png,,0.83,,,51
9,-1,scatter,0.4,0.15,quad,data/P9/quad/scatter/S0.15m-0.4.png,,-0.39,,,52
9,-1,scatter,0.2,0.15,trig,data/P9/trig/scatter/S0.15m-0.2.png,,-0.27,,,53
9,-1,scatter,0.8,0.15,line,data/P9/line/scatter/S0.15m-0.8.png,,-0.93,,,54
9,1,scatter,0.1,0.15,line,data/P9/line/scatter/S0.15m0.1.png,,0.18,,,55
9,1,scatter,0.2,0.15,quad,data/P9/quad/scatter/S0.15m0.2.png,,0.27,,,56
9,-1,scatter,0.1,0.15,quad,data/P9/quad/scatter/S0.15m-0.1.png,,-0.09,,,57
9,1,scatter,0.4,0.1,trig,data/P9/trig/scatter/S0.1m0.4.png,,0.44,,,58
9,1,scatter,0.8,0.1,quad,data/P9/quad/scatter/S0.1m0.8.png,,0.85,,,59
9,-1,scatter,0.4,0.1,trig,data/P9/trig/scatter/S0.1m-0.4.png,,-0.46,,,60
9,-1,scatter,0.2,0.1,quad,data/P9/quad/scatter/S0.1m-0.2.png,,-0.24,,,61
9,-1,scatter,0.8,0.1,line,data/P9/line/scatter/S0.1m-0.8.png,,-0.84,,,62
9,1,scatter,0.1,0.1,line,data/P9/line/scatter/S0.1m0.1.png,,0.13,,,63
9,1,scatter,0.2,0.1,quad,data/P9/quad/scatter/S0.1m0.2.png,,0.24,,,64
9,-1,scatter,0.1,0.1,trig,data/P9/trig/scatter/S0.1m-0.1.png,,-0.14,,,65
9,1,area,0.4,0.2,trig,data/P9/trig/area/S0.2m0.4.png,,0.46,,,66
9,1,area,0.8,0.2,trig,data/P9/trig/area/S0.2m0.8.png,,0.98,,,67
9,-1,area,0.4,0.2,line,data/P9/line/area/S0.2m-0.4.png,,-0.53,,,68
9,-1,area,0.2,0.2,trig,data/P9/trig/area/S0.2m-0.2.png,,-0.22,,,69
9,-1,area,0.8,0.2,line,data/P9/line/area/S0.2m-0.8.png,,-0.81,,,70
9,1,area,0.1,0.2,quad,data/P9/quad/area/S0.2m0.1.png,,0.15,,,71
9,1,areatrend,0.1,0.15,quad,data/P9/quad/areatrend/S0.15m0.1.png,1,0.1,,,72
9,1,area,0.2,0.2,quad,data/P9/quad/area/S0.2m0.2.png,,0.29,,,73
9,-1,area,0.1,0.2,quad,data/P9/quad/area/S0.2m-0.1.png,,-0.26,,,74
9,1,area,0.4,0.05,trig,data/P9/trig/area/S0.05m0.4.png,,0.43,,,75
9,1,area,0.8,0.05,trig,data/P9/trig/area/S0.05m0.8.png,,0.81,,,76
9,-1,area,0.4,0.05,line,data/P9/line/area/S0.05m-0.4.png,,-0.41,,,77
9,-1,area,0.2,0.05,line,data/P9/line/area/S0.05m-0.2.png,,-0.22,,,78
9,-1,area,0.8,0.05,trig,data/P9/trig/area/S0.05m-0.8.png,,-0.81,,,79
9,1,area,0.1,0.05,line,data/P9/line/area/S0.05m0.1.png,,0.11,,,80
9,1,area,0.2,0.05,quad,data/P9/quad/area/S0.05m0.2.png,,0.24,,,81
9,-1,area,0.1,0.05,line,data/P9/line/area/S0.05m-0.1.png,,-0.1,,,82
9,1,area,0.4,0.15,line,data/P9/line/area/S0.15m0.4.png,,0.44,,,83
9,1,area,0.8,0.15,quad,data/P9/quad/area/S0.15m0.8.png,,0.84,,,84
9,-1,area,0.4,0.15,trig,data/P9/trig/area/S0.15m-0.4.png,,-0.45,,,85
9,-1,area,0.2,0.15,trig,data/P9/trig/area/S0.15m-0.2.png,,-0.28,,,86
9,-1,area,0.8,0.15,line,data/P9/line/area/S0.15m-0.8.png,,-0.89,,,87
9,1,area,0.1,0.15,trig,data/P9/trig/area/S0.15m0.1.png,,0.2,,,88
9,1,area,0.2,0.15,quad,data/P9/quad/area/S0.15m0.2.png,,0.29,,,89
9,-1,area,0.1,0.15,quad,data/P9/quad/area/S0.15m-0.1.png,,-0.1,,,90
9,1,area,0.4,0.1,trig,data/P9/trig/area/S0.1m0.4.png,,0.44,,,91
9,1,area,0.8,0.1,quad,data/P9/quad/area/S0.1m0.8.png,,0.92,,,92
9,-1,areatrend,0.4,0.2,line,data/P9/line/areatrend/S0.2m-0.4.png,1,-0.39,,,93
9,-1,area,0.4,0.1,line,data/P9/line/area/S0.1m-0.4.png,,-0.44,,,94
9,-1,area,0.2,0.1,trig,data/P9/trig/area/S0.1m-0.2.png,,-0.28,,,95
9,-1,area,0.8,0.1,line,data/P9/line/area/S0.1m-0.8.png,,-0.78,,,96
9,1,area,0.1,0.1,line,data/P9/line/area/S0.1m0.1.png,,0.13,,,97
9,1,area,0.2,0.1,quad,data/P9/quad/area/S0.1m0.2.png,,0.33,,,98
9,-1,area,0.1,0.1,trig,data/P9/trig/area/S0.1m-0.1.png,,-0.14,,,99
10,1,line,0.8,0.05,trig,data/P10/trig/line/S0.05m0.8.png,,0.81,,,0
10,-1,line,0.1,0.05,quad,data/P10/quad/line/S0.05m-0.1.png,,-0.07,,,1
10,-1,line,0.8,0.05,quad,data/P10/quad/line/S0.05m-0.8.png,,-0.82,,,2
10,-1,line,0.4,0.05,line,data/P10/line/line/S0.05m-0.4.png,,-0.42,,,3
10,1,line,0.1,0.05,trig,data/P10/trig/line/S0.05m0.1.png,,0.1,,,4
10,1,line,0.2,0.05,line,data/P10/line/line/S0.05m0.2.png,,0.22,,,5
10,1,line,0.4,0.05,quad,data/P10/quad/line/S0.05m0.4.png,,0.46,,,6
10,-1,line,0.2,0.05,quad,data/P10/quad/line/S0.05m-0.2.png,,-0.25,,,7
10,1,line,0.8,0.1,trig,data/P10/trig/line/S0.1m0.8.png,,0.84,,,8
10,-1,line,0.1,0.1,line,data/P10/line/line/S0.1m-0.1.png,,-0.05,,,9
10,-1,line,0.8,0.1,line,data/P10/line/line/S0.1m-0.8.png,,-0.77,,,10
10,-1,line,0.4,0.1,line,data/P10/line/line/S0.1m-0.4.png,,-0.48,,,11
10,1,line,0.1,0.1,trig,data/P10/trig/line/S0.1m0.1.png,,0.15,,,12
10,1,line,0.2,0.1,quad,data/P10/quad/line/S0.1m0.2.png,,0.25,,,13
10,-1,linetrend,0.2,0.2,trig,data/P10/trig/linetrend/S0.2m-0.2.png,1,-0.2,,,14
10,1,line,0.4,0.1,quad,data/P10/quad/line/S0.1m0.4.png,,0.47,,,15
10,-1,line,0.2,0.1,quad,data/P10/quad/line/S0.1m-0.2.png,,-0.25,,,16
10,1,line,0.8,0.2,line,data/P10/line/line/S0.2m0.8.png,,0.94,,,17
10,-1,line,0.1,0.2,trig,data/P10/trig/line/S0.2m-0.1.png,,-0.15,,,18
10,-1,line,0.8,0.2,line,data/P10/line/line/S0.2m-0.8.png,,-1,,,19
10,-1,line,0.4,0.2,line,data/P10/line/line/S0.2m-0.4.png,,-0.38,,,20
10,1,line,0.1,0.2,quad,data/P10/quad/line/S0.2m0.1.png,,0.11,,,21
10,1,line,0.2,0.2,quad,data/P10/quad/line/S0.2m0.2.png,,0.25,,,22
10,1,line,0.4,0.2,quad,data/P10/quad/line/S0.2m0.4.png,,0.5,,,23
10,-1,line,0.2,0.2,line,data/P10/line/line/S0.2m-0.2.png,,-0.35,,,24
10,1,line,0.8,0.15,trig,data/P10/trig/line/S0.15m0.8.png,,0.89,,,25
10,-1,line,0.1,0.15,quad,data/P10/quad/line/S0.15m-0.1.png,,-0.17,,,26
10,-1,line,0.8,0.15,quad,data/P10/quad/line/S0.15m-0.8.png,,-0.89,,,27
10,-1,line,0.4,0.15,trig,data/P10/trig/line/S0.15m-0.4.png,,-0.38,,,28
10,1,line,0.1,0.15,trig,data/P10/trig/line/S0.15m0.1.png,,0.14,,,29
10,1,line,0.2,0.15,quad,data/P10/quad/line/S0.15m0.2.png,,0.14,,,30
10,1,line,0.4,0.15,line,data/P10/line/line/S0.15m0.4.png,,0.64,,,31
10,-1,line,0.2,0.15,line,data/P10/line/line/S0.15m-0.2.png,,-0.26,,,32
10,1,scatter,0.8,0.05,quad,data/P10/quad/scatter/S0.05m0.8.png,,0.81,,,33
10,-1,scatter,0.1,0.05,trig,data/P10/trig/scatter/S0.05m-0.1.png,,-0.14,,,34
10,-1,scatter,0.8,0.05,quad,data/P10/quad/scatter/S0.05m-0.8.png,,-0.79,,,35
10,-1,scatter,0.4,0.05,quad,data/P10/quad/scatter/S0.05m-0.4.png,,-0.42,,,36
10,1,scatter,0.1,0.05,quad,data/P10/quad/scatter/S0.05m0.1.png,,0.11,,,37
10,1,scatter,0.2,0.05,line,data/P10/line/scatter/S0.05m0.2.png,,0.2,,,38
10,1,scatter,0.4,0.05,trig,data/P10/trig/scatter/S0.05m0.4.png,,0.41,,,39
10,-1,scatter,0.2,0.05,quad,data/P10/quad/scatter/S0.05m-0.2.png,,-0.17,,,40
10,1,scatter,0.8,0.1,trig,data/P10/trig/scatter/S0.1m0.8.png,,0.85,,,41
10,-1,scatter,0.1,0.1,quad,data/P10/quad/scatter/S0.1m-0.1.png,,-0.16,,,42
10,-1,scatter,0.8,0.1,trig,data/P10/trig/scatter/S0.1m-0.8.png,,-0.87,,,43
10,-1,scatter,0.4,0.1,line,data/P10/line/scatter/S0.1m-0.4.png,,-0.49,,,44
10,1,scattertrend,0.2,0.15,quad,data/P10/quad/scattertrend/S0.15m0.2.png,1,0.2,,,45
10,1,scatter,0.1,0.1,trig,data/P10/trig/scatter/S0.1m0.1.png,,0.18,,,46
10,1,scatter,0.2,0.1,line,data/P10/line/scatter/S0.1m0.2.png,,0.28,,,47
10,1,scatter,0.4,0.1,line,data/P10/line/scatter/S0.1m0.4.png,,0.49,,,48
10,-1,scatter,0.2,0.1,line,data/P10/line/scatter/S0.1m-0.2.png,,-0.25,,,49
10,1,scatter,0.8,0.2,line,data/P10/line/scatter/S0.2m0.8.png,,0.99,,,50
10,-1,scatter,0.1,0.2,quad,data/P10/quad/scatter/S0.2m-0.1.png,,-0.07,,,51
10,-1,scatter,0.8,0.2,line,data/P10/line/scatter/S0.2m-0.8.png,,-1,,,52
10,-1,scatter,0.4,0.2,quad,data/P10/quad/scatter/S0.2m-0.4.png,,-0.46,,,53
10,1,scatter,0.1,0.2,line,data/P10/line/scatter/S0.2m0.1.png,,0,,,54
10,1,scatter,0.2,0.2,trig,data/P10/trig/scatter/S0.2m0.2.png,,0.18,,,55
10,1,scatter,0.4,0.2,trig,data/P10/trig/scatter/S0.2m0.4.png,,0.5,,,56
10,-1,scatter,0.2,0.2,trig,data/P10/trig/scatter/S0.2m-0.2.png,,-0.46,,,57
10,1,scatter,0.8,0.15,trig,data/P10/trig/scatter/S0.15m0.8.png,,0.91,,,58
10,-1,scatter,0.1,0.15,trig,data/P10/trig/scatter/S0.15m-0.1.png,,-0.36,,,59
10,-1,scatter,0.8,0.15,line,data/P10/line/scatter/S0.15m-0.8.png,,-1,,,60
10,-1,scatter,0.4,0.15,line,data/P10/line/scatter/S0.15m-0.4.png,,-0.51,,,61
10,1,scatter,0.1,0.15,line,data/P10/line/scatter/S0.15m0.1.png,,0.06,,,62
10,1,scatter,0.2,0.15,trig,data/P10/trig/scatter/S0.15m0.2.png,,0.21,,,63
10,1,scatter,0.4,0.15,line,data/P10/line/scatter/S0.15m0.4.png,,0.63,,,64
10,-1,scatter,0.2,0.15,line,data/P10/line/scatter/S0.15m-0.2.png,,-0.36,,,65
10,1,area,0.8,0.05,quad,data/P10/quad/area/S0.05m0.8.png,,0.82,,,66
10,-1,area,0.1,0.05,trig,data/P10/trig/area/S0.05m-0.1.png,,-0.11,,,67
10,-1,area,0.8,0.05,quad,data/P10/quad/area/S0.05m-0.8.png,,-0.77,,,68
10,-1,area,0.4,0.05,quad,data/P10/quad/area/S0.05m-0.4.png,,-0.41,,,69
10,1,area,0.1,0.05,quad,data/P10/quad/area/S0.05m0.1.png,,0.1,,,70
10,1,areatrend,0.1,0.2,line,data/P10/line/areatrend/S0.2m0.1.png,1,0.11,,,71
10,1,area,0.2,0.05,trig,data/P10/trig/area/S0.05m0.2.png,,0.23,,,72
10,1,area,0.4,0.05,trig,data/P10/trig/area/S0.05m0.4.png,,0.45,,,73
10,-1,area,0.2,0.05,quad,data/P10/quad/area/S0.05m-0.2.png,,-0.2,,,74
10,1,area,0.8,0.1,quad,data/P10/quad/area/S0.1m0.8.png,,0.84,,,75
10,-1,area,0.1,0.1,trig,data/P10/trig/area/S0.1m-0.1.png,,-0.09,,,76
10,-1,area,0.8,0.1,trig,data/P10/trig/area/S0.1m-0.8.png,,-0.79,,,77
10,-1,area,0.4,0.1,quad,data/P10/quad/area/S0.1m-0.4.png,,-0.49,,,78
10,1,area,0.1,0.1,line,data/P10/line/area/S0.1m0.1.png,,0.04,,,79
10,1,area,0.2,0.1,quad,data/P10/quad/area/S0.1m0.2.png,,0.39,,,80
10,1,area,0.4,0.1,line,data/P10/line/area/S0.1m0.4.png,,0.41,,,81
10,-1,area,0.2,0.1,trig,data/P10/trig/area/S0.1m-0.2.png,,-0.15,,,82
10,1,area,0.8,0.2,quad,data/P10/quad/area/S0.2m0.8.png,,0.9,,,83
10,-1,area,0.1,0.2,line,data/P10/line/area/S0.2m-0.1.png,,-0.21,,,84
10,-1,area,0.8,0.2,trig,data/P10/trig/area/S0.2m-0.8.png,,-1,,,85
10,-1,area,0.4,0.2,line,data/P10/line/area/S0.2m-0.4.png,,-0.34,,,86
10,1,area,0.1,0.2,trig,data/P10/trig/area/S0.2m0.1.png,,0.06,,,87
10,1,area,0.2,0.2,quad,data/P10/quad/area/S0.2m0.2.png,,0.09,,,88
10,1,area,0.4,0.2,trig,data/P10/trig/area/S0.2m0.4.png,,0.67,,,89
10,-1,area,0.2,0.2,trig,data/P10/trig/area/S0.2m-0.2.png,,-0.45,,,90
10,1,area,0.8,0.15,line,data/P10/line/area/S0.15m0.8.png,,0.99,,,91
10,-1,area,0.1,0.15,trig,data/P10/trig/area/S0.15m-0.1.png,,-0.2,,,92
10,-1,area,0.8,0.15,line,data/P10/line/area/S0.15m-0.8.png,,-1,,,93
10,-1,areatrend,0.8,0.05,trig,data/P10/trig/areatrend/S0.05m-0.8.png,1,-0.83,,,94
10,-1,area,0.4,0.15,quad,data/P10/quad/area/S0.15m-0.4.png,,-0.59,,,95
10,1,area,0.1,0.15,line,data/P10/line/area/S0.15m0.1.png,,0.04,,,96
10,1,area,0.2,0.15,trig,data/P10/trig/area/S0.15m0.2.png,,0.18,,,97
10,1,area,0.4,0.15,trig,data/P10/trig/area/S0.15m0.4.png,,0.57,,,98
10,-1,area,0.2,0.15,line,data/P10/line/area/S0.15m-0.2.png,,-0.21,,,99
11,-1,line,0.1,0.1,trig,data/P11/trig/line/S0.1m-0.1.png,,-0.13,,,0
11,-1,line,0.2,0.1,trig,data/P11/trig/line/S0.1m-0.2.png,,-0.2,,,1
11,1,line,0.1,0.1,quad,data/P11/quad/line/S0.1m0.1.png,,0.05,,,2
11,-1,line,0.8,0.1,line,data/P11/line/line/S0.1m-0.8.png,,-0.85,,,3
11,1,line,0.2,0.1,trig,data/P11/trig/line/S0.1m0.2.png,,0.27,,,4
11,1,line,0.4,0.1,line,data/P11/line/line/S0.1m0.4.png,,0.36,,,5
11,1,line,0.8,0.1,quad,data/P11/quad/line/S0.1m0.8.png,,0.88,,,6
11,-1,line,0.4,0.1,trig,data/P11/trig/line/S0.1m-0.4.png,,-0.45,,,7
11,-1,line,0.1,0.15,quad,data/P11/quad/line/S0.15m-0.1.png,,-0.18,,,8
11,-1,line,0.2,0.15,quad,data/P11/quad/line/S0.15m-0.2.png,,-0.29,,,9
11,1,line,0.1,0.15,quad,data/P11/quad/line/S0.15m0.1.png,,-0.06,,,10
11,-1,line,0.8,0.15,quad,data/P11/quad/line/S0.15m-0.8.png,,-0.84,,,11
11,1,linetrend,0.8,0.2,trig,data/P11/trig/linetrend/S0.2m0.8.png,1,0.71,,,12
11,1,line,0.2,0.15,line,data/P11/line/line/S0.15m0.2.png,,0.25,,,13
11,1,line,0.4,0.15,trig,data/P11/trig/line/S0.15m0.4.png,,0.49,,,14
11,1,line,0.8,0.15,trig,data/P11/trig/line/S0.15m0.8.png,,0.89,,,15
11,-1,line,0.4,0.15,trig,data/P11/trig/line/S0.15m-0.4.png,,-0.42,,,16
11,-1,line,0.1,0.05,line,data/P11/line/line/S0.05m-0.1.png,,-0.12,,,17
11,-1,line,0.2,0.05,trig,data/P11/trig/line/S0.05m-0.2.png,,-0.19,,,18
11,1,line,0.1,0.05,trig,data/P11/trig/line/S0.05m0.1.png,,0.09,,,19
11,-1,line,0.8,0.05,trig,data/P11/trig/line/S0.05m-0.8.png,,-0.81,,,20
11,1,line,0.2,0.05,quad,data/P11/quad/line/S0.05m0.2.png,,0.21,,,21
11,1,line,0.4,0.05,quad,data/P11/quad/line/S0.05m0.4.png,,0.37,,,22
11,1,line,0.8,0.05,quad,data/P11/quad/line/S0.05m0.8.png,,0.81,,,23
11,-1,line,0.4,0.05,line,data/P11/line/line/S0.05m-0.4.png,,-0.38,,,24
11,-1,line,0.1,0.2,quad,data/P11/quad/line/S0.2m-0.1.png,,0.03,,,25
11,-1,line,0.2,0.2,quad,data/P11/quad/line/S0.2m-0.2.png,,-0.03,,,26
11,1,line,0.1,0.2,quad,data/P11/quad/line/S0.2m0.1.png,,0.07,,,27
11,-1,line,0.8,0.2,quad,data/P11/quad/line/S0.2m-0.8.png,,-0.8,,,28
11,1,line,0.2,0.2,line,data/P11/line/line/S0.2m0.2.png,,0.01,,,29
11,1,line,0.4,0.2,quad,data/P11/quad/line/S0.2m0.4.png,,0.38,,,30
11,1,line,0.8,0.2,trig,data/P11/trig/line/S0.2m0.8.png,,0.63,,,31
11,-1,line,0.4,0.2,trig,data/P11/trig/line/S0.2m-0.4.png,,-0.44,,,32
11,-1,scatter,0.1,0.1,quad,data/P11/quad/scatter/S0.1m-0.1.png,,-0.02,,,33
11,-1,scatter,0.2,0.1,trig,data/P11/trig/scatter/S0.1m-0.2.png,,-0.3,,,34
11,1,scatter,0.1,0.1,trig,data/P11/trig/scatter/S0.1m0.1.png,,0.07,,,35
11,-1,scatter,0.8,0.1,quad,data/P11/quad/scatter/S0.1m-0.8.png,,-0.84,,,36
11,1,scatter,0.2,0.1,line,data/P11/line/scatter/S0.1m0.2.png,,0.16,,,37
11,1,scatter,0.4,0.1,line,data/P11/line/scatter/S0.1m0.4.png,,0.44,,,38
11,-1,scattertrend,0.4,0.2,quad,data/P11/quad/scattertrend/S0.2m-0.4.png,1,-0.4,,,39
11,1,scatter,0.8,0.1,quad,data/P11/quad/scatter/S0.1m0.8.png,,0.85,,,40
11,-1,scatter,0.4,0.1,quad,data/P11/quad/scatter/S0.1m-0.4.png,,-0.44,,,41
11,-1,scatter,0.1,0.15,quad,data/P11/quad/scatter/S0.15m-0.1.png,,-0.02,,,42
11,-1,scatter,0.2,0.15,line,data/P11/line/scatter/S0.15m-0.2.png,,-0.21,,,43
11,1,scatter,0.1,0.15,line,data/P11/line/scatter/S0.15m0.1.png,,0.07,,,44
11,-1,scatter,0.8,0.15,quad,data/P11/quad/scatter/S0.15m-0.8.png,,-1,,,45
11,1,scatter,0.2,0.15,line,data/P11/line/scatter/S0.15m0.2.png,,0.28,,,46
11,1,scatter,0.4,0.15,line,data/P11/line/scatter/S0.15m0.4.png,,0.44,,,47
11,1,scatter,0.8,0.15,trig,data/P11/trig/scatter/S0.15m0.8.png,,0.84,,,48
11,-1,scatter,0.4,0.15,quad,data/P11/quad/scatter/S0.15m-0.4.png,,-0.42,,,49
11,-1,scatter,0.1,0.05,quad,data/P11/quad/scatter/S0.05m-0.1.png,,-0.09,,,50
11,-1,scatter,0.2,0.05,line,data/P11/line/scatter/S0.05m-0.2.png,,-0.26,,,51
11,1,scatter,0.1,0.05,line,data/P11/line/scatter/S0.05m0.1.png,,0.11,,,52
11,-1,scatter,0.8,0.05,trig,data/P11/trig/scatter/S0.05m-0.8.png,,-0.83,,,53
11,1,scatter,0.2,0.05,trig,data/P11/trig/scatter/S0.05m0.2.png,,0.22,,,54
11,1,scatter,0.4,0.05,line,data/P11/line/scatter/S0.05m0.4.png,,0.39,,,55
11,1,scatter,0.8,0.05,trig,data/P11/trig/scatter/S0.05m0.8.png,,0.8,,,56
11,-1,scatter,0.4,0.05,trig,data/P11/trig/scatter/S0.05m-0.4.png,,-0.42,,,57
11,-1,scatter,0.1,0.2,line,data/P11/line/scatter/S0.2m-0.1.png,,-0.01,,,58
11,-1,scatter,0.2,0.2,trig,data/P11/trig/scatter/S0.2m-0.2.png,,-0.36,,,59
11,1,scatter,0.1,0.2,trig,data/P11/trig/scatter/S0.2m0.1.png,,0.14,,,60
11,-1,scatter,0.8,0.2,trig,data/P11/trig/scatter/S0.2m-0.8.png,,-1,,,61
11,1,scatter,0.2,0.2,line,data/P11/line/scatter/S0.2m0.2.png,,0.32,,,62
11,1,scatter,0.4,0.2,line,data/P11/line/scatter/S0.2m0.4.png,,0.68,,,63
11,1,scatter,0.8,0.2,trig,data/P11/trig/scatter/S0.2m0.8.png,,0.91,,,64
11,-1,scatter,0.4,0.2,trig,data/P11/trig/scatter/S0.2m-0.4.png,,-0.66,,,65
11,-1,area,0.1,0.1,line,data/P11/line/area/S0.1m-0.1.png,,-0.05,,,66
11,-1,area,0.2,0.1,quad,data/P11/quad/area/S0.1m-0.2.png,,-0.16,,,67
11,1,area,0.1,0.1,line,data/P11/line/area/S0.1m0.1.png,,0.09,,,68
11,-1,areatrend,0.2,0.05,trig,data/P11/trig/areatrend/S0.05m-0.2.png,1,-0.2,,,69
11,-1,area,0.8,0.1,line,data/P11/line/area/S0.1m-0.8.png,,-0.83,,,70
11,1,area,0.2,0.1,trig,data/P11/trig/area/S0.1m0.2.png,,0.26,,,71
11,1,area,0.4,0.1,trig,data/P11/trig/area/S0.1m0.4.png,,0.44,,,72
11,1,area,0.8,0.1,trig,data/P11/trig/area/S0.1m0.8.png,,0.78,,,73
11,-1,area,0.4,0.1,line,data/P11/line/area/S0.1m-0.4.png,,-0.39,,,74
11,-1,area,0.1,0.15,quad,data/P11/quad/area/S0.15m-0.1.png,,-0.15,,,75
11,-1,area,0.2,0.15,quad,data/P11/quad/area/S0.15m-0.2.png,,-0.1,,,76
11,1,area,0.1,0.15,quad,data/P11/quad/area/S0.15m0.1.png,,0,,,77
11,-1,area,0.8,0.15,line,data/P11/line/area/S0.15m-0.8.png,,-0.79,,,78
11,1,area,0.2,0.15,quad,data/P11/quad/area/S0.15m0.2.png,,0.19,,,79
11,1,area,0.4,0.15,line,data/P11/line/area/S0.15m0.4.png,,0.36,,,80
11,1,area,0.8,0.15,line,data/P11/line/area/S0.15m0.8.png,,0.74,,,81
11,-1,area,0.4,0.15,quad,data/P11/quad/area/S0.15m-0.4.png,,-0.45,,,82
11,-1,area,0.1,0.05,quad,data/P11/quad/area/S0.05m-0.1.png,,-0.07,,,83
11,-1,area,0.2,0.05,trig,data/P11/trig/area/S0.05m-0.2.png,,-0.23,,,84
11,1,area,0.1,0.05,trig,data/P11/trig/area/S0.05m0.1.png,,0.09,,,85
11,-1,area,0.8,0.05,quad,data/P11/quad/area/S0.05m-0.8.png,,-0.79,,,86
11,1,area,0.2,0.05,trig,data/P11/trig/area/S0.05m0.2.png,,0.2,,,87
11,1,area,0.4,0.05,quad,data/P11/quad/area/S0.05m0.4.png,,0.37,,,88
11,1,area,0.8,0.05,line,data/P11/line/area/S0.05m0.8.png,,0.78,,,89
11,1,areatrend,0.4,0.1,quad,data/P11/quad/areatrend/S0.1m0.4.png,1,0.4,,,90
11,-1,area,0.4,0.05,trig,data/P11/trig/area/S0.05m-0.4.png,,-0.45,,,91
11,-1,area,0.1,0.2,line,data/P11/line/area/S0.2m-0.1.png,,-0.13,,,92
11,-1,area,0.2,0.2,line,data/P11/line/area/S0.2m-0.2.png,,-0.26,,,93
11,1,area,0.1,0.2,line,data/P11/line/area/S0.2m0.1.png,,-0.02,,,94
11,-1,area,0.8,0.2,trig,data/P11/trig/area/S0.2m-0.8.png,,-0.7,,,95
11,1,area,0.2,0.2,line,data/P11/line/area/S0.2m0.2.png,,0.18,,,96
11,1,area,0.4,0.2,quad,data/P11/quad/area/S0.2m0.4.png,,0.24,,,97
11,1,area,0.8,0.2,line,data/P11/line/area/S0.2m0.8.png,,0.76,,,98
11,-1,area,0.4,0.2,line,data/P11/line/area/S0.2m-0.4.png,,-0.29,,,99
12,-1,line,0.2,0.15,trig,data/P12/trig/line/S0.15m-0.2.png,,-0.21,,,0
12,-1,line,0.4,0.15,quad,data/P12/quad/line/S0.15m-0.4.png,,-0.36,,,1
12,1,line,0.2,0.15,trig,data/P12/trig/line/S0.15m0.2.png,,0.21,,,2
12,1,line,0.1,0.15,quad,data/P12/quad/line/S0.15m0.1.png,,0.01,,,3
12,1,line,0.4,0.15,line,data/P12/line/line/S0.15m0.4.png,,0.43,,,4
12,1,line,0.8,0.15,trig,data/P12/trig/line/S0.15m0.8.png,,0.84,,,5
12,-1,line,0.1,0.15,line,data/P12/line/line/S0.15m-0.1.png,,-0.03,,,6
12,-1,line,0.8,0.15,quad,data/P12/quad/line/S0.15m-0.8.png,,-0.81,,,7
12,-1,line,0.2,0.2,line,data/P12/line/line/S0.2m-0.2.png,,-0.13,,,8
12,-1,linetrend,0.4,0.15,quad,data/P12/quad/linetrend/S0.15m-0.4.png,1,-0.39,,,9
12,-1,line,0.4,0.2,trig,data/P12/trig/line/S0.2m-0.4.png,,-0.38,,,10
12,1,line,0.2,0.2,line,data/P12/line/line/S0.2m0.2.png,,0.13,,,11
12,1,line,0.1,0.2,trig,data/P12/trig/line/S0.2m0.1.png,,0.11,,,12
12,1,line,0.4,0.2,trig,data/P12/trig/line/S0.2m0.4.png,,0.57,,,13
12,1,line,0.8,0.2,line,data/P12/line/line/S0.2m0.8.png,,0.78,,,14
12,-1,line,0.1,0.2,quad,data/P12/quad/line/S0.2m-0.1.png,,-0.2,,,15
12,-1,line,0.8,0.2,line,data/P12/line/line/S0.2m-0.8.png,,-1,,,16
12,-1,line,0.2,0.1,line,data/P12/line/line/S0.1m-0.2.png,,-0.19,,,17
12,-1,line,0.4,0.1,quad,data/P12/quad/line/S0.1m-0.4.png,,-0.42,,,18
12,1,line,0.2,0.1,quad,data/P12/quad/line/S0.1m0.2.png,,0.19,,,19
12,1,line,0.1,0.1,line,data/P12/line/line/S0.1m0.1.png,,0.09,,,20
12,1,line,0.4,0.1,trig,data/P12/trig/line/S0.1m0.4.png,,0.4,,,21
12,1,line,0.8,0.1,line,data/P12/line/line/S0.1m0.8.png,,0.77,,,22
12,-1,line,0.1,0.1,quad,data/P12/quad/line/S0.1m-0.1.png,,-0.13,,,23
12,-1,line,0.8,0.1,line,data/P12/line/line/S0.1m-0.8.png,,-0.82,,,24
12,-1,line,0.2,0.05,quad,data/P12/quad/line/S0.05m-0.2.png,,-0.23,,,25
